Group Name,Member Count,Last Active,Group URL,post
🌹Jesus🌹 Mary🌹🌹 Joseph🌹,20K,,https://www.facebook.com/groups/1690884647950825/,"Hey 🌹Jesus🌹 Mary🌹🌹 Joseph🌹, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus,13K,,https://www.facebook.com/groups/471600652350983/,"Hey Jesus, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is King KJV,5.4K,,https://www.facebook.com/groups/230770378052195/,"Hey Jesus is King KJV, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is the Only Way to Salvation (Faith Walk),4.3K,,https://www.facebook.com/groups/7446462185367253/,"Hey Jesus is the Only Way to Salvation (Faith Walk), I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
"JESUS, THANK YOU.",6.5K,,https://www.facebook.com/groups/1338509850581619/,"Hey JESUS, THANK YOU., Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Victory In Yeshua (Jesus),9.6K,,https://www.facebook.com/groups/1639869966193269/,"Hey Victory In Yeshua (Jesus), Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LOVES YOU,12K,,https://www.facebook.com/groups/189006811276538/,"Hey JESUS LOVES YOU, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus lovers,1.6K,,https://www.facebook.com/groups/1418461262823037/,"Hey Jesus lovers, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Christ Jesus=The I Am☝🏽📖👆🏽,7.3K,,https://www.facebook.com/groups/772396376997994/,"Hey Christ Jesus=The I Am☝🏽📖👆🏽, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Walk with Jesus,2.6K,,https://www.facebook.com/groups/663414399779013/,"Hey Walk with Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Our Lord And Savior Blessed Mary The Mother Of God . Treasured Gems,14K,,https://www.facebook.com/groups/1286040754788062/,"Hey Jesus Our Lord And Savior Blessed Mary The Mother Of God . Treasured Gems, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST THE RIGHTEOUS HOLY ONE,6.2K,,https://www.facebook.com/groups/159203304743435/,"Hey JESUS CHRIST THE RIGHTEOUS HOLY ONE, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus lives in my Heart,4.2K,,https://www.facebook.com/groups/213843877019614/,"Hey Jesus lives in my Heart, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is the Answer,1.7K,,https://www.facebook.com/groups/3278626522295110/,"Hey Jesus Christ is the Answer, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Sacred Heart of Jesus prayer Warrior group,4K,,https://www.facebook.com/groups/349138046855519/,"Hey Sacred Heart of Jesus prayer Warrior group, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS MY LORD AND SAVIOR,7.2K,,https://www.facebook.com/groups/1379139572479915/,"Hey JESUS IS MY LORD AND SAVIOR, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JEZU APOITA(JESUS IS CALLING YOU),12K,,https://www.facebook.com/groups/1334674363935696/,"Hey JEZU APOITA(JESUS IS CALLING YOU), Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS HEALS,7.5K,,https://www.facebook.com/groups/737621039692796/,"Hey JESUS HEALS, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Liberty of Jesus Christ & Griffith Global,8.1K,,https://www.facebook.com/groups/1624277311194005/,"Hey Liberty of Jesus Christ & Griffith Global, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I love Jesus,1.7K,,https://www.facebook.com/groups/1307848370488094/,"Hey I love Jesus, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST IS LORD OF ALL,5.5K,,https://www.facebook.com/groups/333704063991413/,"Hey JESUS CHRIST IS LORD OF ALL, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I Walk with Jesus,2.8K,,https://www.facebook.com/groups/1141431890641757/,"Hey I Walk with Jesus, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Mary,9.3K,,https://www.facebook.com/groups/1526848692077290/,"Hey Jesus Mary, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
WE NEED JESUS,4.2K,,https://www.facebook.com/groups/455871299010979/,"Hey WE NEED JESUS, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST,3.3K,,https://www.facebook.com/groups/1958134071672495/,"Hey JESUS CHRIST, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Nazarene,6K,,https://www.facebook.com/groups/531140671463031/,"Hey Jesus Nazarene, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is Lord,9.5K,,https://www.facebook.com/groups/1304376866738098/,"Hey Jesus Christ is Lord, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
God Jesus Christ Lover,26K,,https://www.facebook.com/groups/747817030659510/,"Hey God Jesus Christ Lover, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
WE ARE ALL UNITED UNDER ONE LORD IN CHRIST JESUS CHRISTIAN GROUP,1.6K,,https://www.facebook.com/groups/315831147705668/,"Hey WE ARE ALL UNITED UNDER ONE LORD IN CHRIST JESUS CHRISTIAN GROUP, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my savior,1.5K,,https://www.facebook.com/groups/555090190681334/,"Hey Jesus is my savior, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
helpers of Christ Jesus!,3K,,https://www.facebook.com/groups/163723054389792/,"Hey helpers of Christ Jesus!, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ,8.1K,,https://www.facebook.com/groups/537573763310420/,"Hey Jesus Christ, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Mystery Of Jesus,2.5K,,https://www.facebook.com/groups/753138496442356/,"Hey Mystery Of Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
SACRED HEART OF JESUS & IMMACULATE HEART OF MARY,3.5K,,https://www.facebook.com/groups/113231315816/,"Hey SACRED HEART OF JESUS & IMMACULATE HEART OF MARY, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
FREE HEAVEN THROUGH JESUS,7K,,https://www.facebook.com/groups/2182450601797337/,"Hey FREE HEAVEN THROUGH JESUS, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
God Jesus TV,38K,,https://www.facebook.com/groups/1009864916266645/,"Hey God Jesus TV, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Truly Deeply in Love With Jesus,2.7K,,https://www.facebook.com/groups/227451971646412/,"Hey Truly Deeply in Love With Jesus, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Yahveh Jesus Christ Holy Spirit Keanu Reeves,3.9K,,https://www.facebook.com/groups/1381378953000503/,"Hey Yahveh Jesus Christ Holy Spirit Keanu Reeves, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
jesus's prayers,91K,,https://www.facebook.com/groups/641232017829679/,"Hey jesus's prayers, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS REVEALS,3.8K,,https://www.facebook.com/groups/355648771800214/,"Hey JESUS REVEALS, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus christ,4.7K,,https://www.facebook.com/groups/355550141544742/,"Hey Jesus christ, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Love you �,146K,,https://www.facebook.com/groups/jesusloveyoueverytime/,"Hey Jesus Love you �, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS COMING,274K,,https://www.facebook.com/groups/467041200680321/,"Hey JESUS IS COMING, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JOIN & BE SAVED BY JESUS THROUGH THE WOMAN CLOTHED WITH THE SUN REV. 12:1,12K,,https://www.facebook.com/groups/201855716574874/,"Hey JOIN & BE SAVED BY JESUS THROUGH THE WOMAN CLOTHED WITH THE SUN REV. 12:1, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Join Who Love Jesus,74K,,https://www.facebook.com/groups/joinwholovejesus/,"Hey Join Who Love Jesus, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Bible Reading and Prayer,55K,,https://www.facebook.com/groups/993345741492905/,"Hey Jesus Bible Reading and Prayer, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Join Jesus Find Peace,24K,,https://www.facebook.com/groups/10021314134613763/,"Hey Join Jesus Find Peace, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Lovers,3.3K,,https://www.facebook.com/groups/890216813018283/,"Hey Jesus Lovers, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LOVERS,1.6K,,https://www.facebook.com/groups/1457048148823039/,"Hey JESUS LOVERS, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is King,12K,,https://www.facebook.com/groups/1165321914184960/,"Hey Jesus is King, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
My Type Jesus,8.9K,,https://www.facebook.com/groups/1234170541019279/,"Hey My Type Jesus, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my savior,751K,,https://www.facebook.com/groups/577917836148214/,"Hey Jesus is my savior, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my savior,450K,,https://www.facebook.com/groups/794622685901246/,"Hey Jesus is my savior, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS is THE way,258K,,https://www.facebook.com/groups/801329352022530/,"Hey JESUS is THE way, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is coming soon,6.8K,,https://www.facebook.com/groups/488517313814650/,"Hey Jesus is coming soon, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is My Only Hope,9.1K,,https://www.facebook.com/groups/1140409037447947/,"Hey Jesus Is My Only Hope, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
"JESUS, I need You, my life is in Your Hands....",146K,,https://www.facebook.com/groups/457699551083680/,"Hey JESUS, I need You, my life is in Your Hands...., Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus My Safe Place,5K,,https://www.facebook.com/groups/1332331284455086/,"Hey Jesus My Safe Place, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Global Christians - In The Name Of Jesus Christ,678K,,https://www.facebook.com/groups/483676376844421/,"Hey Global Christians - In The Name Of Jesus Christ, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus' my everything �,5.9K,,https://www.facebook.com/groups/2585954541563922/,"Hey Jesus' my everything �, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus our saviour,66K,,https://www.facebook.com/groups/293355445628487/,"Hey Jesus our saviour, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
The Good News of Jesus,2.5K,,https://www.facebook.com/groups/660909566295634/,"Hey The Good News of Jesus, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Sacred Heart of Jesus,46K,,https://www.facebook.com/groups/1382369965496693/,"Hey Sacred Heart of Jesus, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is My Life,11K,,https://www.facebook.com/groups/639454764529144/,"Hey Jesus is My Life, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Daily Grace Inspiration. We Love the Lord Jesus Christ!,700K,,https://www.facebook.com/groups/340380635975601/,"Hey Daily Grace Inspiration. We Love the Lord Jesus Christ!, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Follow in Jesus' Footsteps,8K,,https://www.facebook.com/groups/796264921290806/,"Hey Follow in Jesus' Footsteps, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Kim Walker-Smith & Jesus Culture 🕊,19K,,https://www.facebook.com/groups/229590453877907/,"Hey Kim Walker-Smith & Jesus Culture 🕊, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS CHRIST,314K,,https://www.facebook.com/groups/692288384827844/,"Hey JESUS CHRIST, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I Love JESUS,134K,,https://www.facebook.com/groups/1003510743712203/,"Hey I Love JESUS, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ images,57K,,https://www.facebook.com/groups/911583385645944/,"Hey Jesus Christ images, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
God Jesus,15K,,https://www.facebook.com/groups/427782988197022/,"Hey God Jesus, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Mercy Group,335K,,https://www.facebook.com/groups/1698117343845964/,"Hey Jesus Mercy Group, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Lord Jesus my best healer.. Amen,13K,,https://www.facebook.com/groups/670086156501340/,"Hey Lord Jesus my best healer.. Amen, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
jesus,6.3K,,https://www.facebook.com/groups/1192424395558976/,"Hey jesus, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I Love Jesus Christ,360K,,https://www.facebook.com/groups/LoveJesusChristLove/,"Hey I Love Jesus Christ, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is my Savior,3.5K,,https://www.facebook.com/groups/775209411956564/,"Hey Jesus is my Savior, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I CAN DO ALL THINGS THROUGH CHRIST WHICH STRENGTHENETH ME + TEAM JESUS GR,6.8K,,https://www.facebook.com/groups/901947355343693/,"Hey I CAN DO ALL THINGS THROUGH CHRIST WHICH STRENGTHENETH ME + TEAM JESUS GR, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Lord Jesus & Mother Mary,6.4K,,https://www.facebook.com/groups/659342963488588/,"Hey Lord Jesus & Mother Mary, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Is Lord ❤️,6.9K,,https://www.facebook.com/groups/1741141012988932/,"Hey Jesus Is Lord ❤️, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS MY KING,5.7K,,https://www.facebook.com/groups/560580244590477/,"Hey JESUS MY KING, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Talk,3.5K,,https://www.facebook.com/groups/1241560120837643/,"Hey Jesus Talk, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Divinely Anointed In Jesus Christ,2.3K,,https://www.facebook.com/groups/592576542105025/,"Hey Divinely Anointed In Jesus Christ, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
People Who Love Jesus,2.4K,,https://www.facebook.com/groups/ourjesuslives4ever/,"Hey People Who Love Jesus, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
START YOUR DAY WITH JESUS CHRIST,8.6K,,https://www.facebook.com/groups/502664293194049/,"Hey START YOUR DAY WITH JESUS CHRIST, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
👑Saved by the Blood of Jesus!👑,5.6K,,https://www.facebook.com/groups/202773913113927/,"Hey 👑Saved by the Blood of Jesus!👑, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus For Life,1.4K,,https://www.facebook.com/groups/690301187082921/,"Hey Jesus For Life, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Seek Jesus First,6.2K,,https://www.facebook.com/groups/196968017564936/,"Hey Seek Jesus First, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
""" I believe in Jesus Christ """,3.2K,,https://www.facebook.com/groups/belieave/,"Hey "" I believe in Jesus Christ "", Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
The Power Of Jesus - Pastor Shoker - GDM,6K,,https://www.facebook.com/groups/330359208431480/,"Hey The Power Of Jesus - Pastor Shoker - GDM, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
THE TRUE GOSPEL OF JESUS CHRIST,2.2K,,https://www.facebook.com/groups/1686043791821159/,"Hey THE TRUE GOSPEL OF JESUS CHRIST, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
I love Jesus Christ,1.3K,,https://www.facebook.com/groups/2242704706105036/,"Hey I love Jesus Christ, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS LOVES YOU!,2.9K,,https://www.facebook.com/groups/170042745060877/,"Hey JESUS LOVES YOU!, General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is King,2.6K,,https://www.facebook.com/groups/2177077379154033/,"Hey Jesus is King, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Visit,126K,,https://www.facebook.com/groups/244650690101823/,"Hey Visit, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Infant Jesus of Prague Prayer Group,2.9K,,https://www.facebook.com/groups/2515953838506758/,"Hey Infant Jesus of Prague Prayer Group, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS THE NAME ABOVE ALL NAMES(ADONAI),9.1K,,https://www.facebook.com/groups/433650715470189/,"Hey JESUS IS THE NAME ABOVE ALL NAMES(ADONAI), General assistance kept Loki on grain‑free food, and I’m grateful. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ Daily,2.4K,,https://www.facebook.com/groups/345606180403835/,"Hey Jesus Christ Daily, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
HOPE IN JESUS FACEBOOK GROUP,9.9K,,https://www.facebook.com/groups/326266871811362/,"Hey HOPE IN JESUS FACEBOOK GROUP, Trying to show real progress so donors know their help mattered. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Mother Mary Lord Jesus Joseph Rosary,3.5K,,https://www.facebook.com/groups/991643744762583/,"Hey Mother Mary Lord Jesus Joseph Rosary, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Mary Mother of Jesus,5.8K,,https://www.facebook.com/groups/823606828440331/,"Hey Mary Mother of Jesus, Sacramento’s been a mess with the shutdown, but me and Loki are holding on. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
JESUS IS LORD,5.1K,,https://www.facebook.com/groups/2688095451460167/,"Hey JESUS IS LORD, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
"🌹LORD JESUS CHRIST,OUR REDEEMER🌹",7.9K,,https://www.facebook.com/groups/799721020638486/,"Hey 🌹LORD JESUS CHRIST,OUR REDEEMER🌹, Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus is Lord,2.6K,,https://www.facebook.com/groups/756568937727437/,"Hey Jesus is Lord, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
OUR JESUS,2.5K,,https://www.facebook.com/groups/1334508428242176/,"Hey OUR JESUS, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Jesus Christ is Lord.,6.7K,,https://www.facebook.com/groups/1183290529082256/,"Hey Jesus Christ is Lord., Loki’s safe, fed, and finally relaxing after everything we’ve been through. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
Mary and Jesus Family Group,3.4K,,https://www.facebook.com/groups/1536718146499703/,"Hey Mary and Jesus Family Group, I’m pushing my SSI appeal through the chaos and hoping it finally moves. If you want to help us keep going, our GoFundMe is here: https://www.gofundme.com/f/restoring-hope-for-loki"
